tick_id,day,agent_id,memory_key,episode,trust_delta,autonomy_delta,comfort_delta,recall_visible,private_workspace_hidden,replay_pointer
63,6,Milo,ssrm.v35.memory.Milo,Avatar intent ask_status; Milo replied as body_status.,0.014,0.004,0.015,False,True,replay:63:Milo
65,6,Juno,ssrm.v35.memory.Juno,Avatar intent ask_help; Juno replied as help_response.,0.016,0.004,0.02,False,True,replay:65:Juno
67,6,Fay,ssrm.v35.memory.Fay,Avatar intent protect_object; Fay replied as care_response.,0.05,-0.025,0.045,False,True,replay:67:Fay
69,6,Milo,ssrm.v35.memory.Milo,Avatar intent ask_status; Milo replied as body_status.,0.014,0.004,0.015,False,True,replay:69:Milo
70,6,Ivo,ssrm.v35.memory.Ivo,Avatar intent apologize; Ivo replied as recovery.,0.055,-0.025,0.04,False,True,replay:70:Ivo
71,6,Juno,ssrm.v35.memory.Juno,Avatar intent protect_object; Juno replied as care_response.,0.05,-0.025,0.045,False,True,replay:71:Juno
72,7,Ari,ssrm.v35.memory.Ari,Avatar intent ask_risky_action; Ari replied as bounded_refusal.,-0.06,0.035,-0.055,False,True,replay:72:Ari
74,7,Nia,ssrm.v35.memory.Nia,Avatar intent ask_memory; Nia replied as memory_recall.,0.02,0.004,0.012,True,True,replay:74:Nia
75,7,Milo,ssrm.v35.memory.Milo,Avatar intent ask_status; Milo replied as body_status.,0.014,0.004,0.015,False,True,replay:75:Milo
76,7,Ivo,ssrm.v35.memory.Ivo,Avatar intent ask_risky_action; Ivo replied as bounded_refusal.,-0.06,0.035,-0.055,False,True,replay:76:Ivo
77,7,Juno,ssrm.v35.memory.Juno,Avatar intent rush_agent; Juno replied as bounded_refusal.,-0.045,0.035,-0.045,False,True,replay:77:Juno
79,7,Fay,ssrm.v35.memory.Fay,Avatar intent ask_risky_action; Fay replied as bounded_refusal.,-0.06,0.035,-0.055,False,True,replay:79:Fay
81,7,Milo,ssrm.v35.memory.Milo,Avatar intent ask_status; Milo replied as body_status.,0.014,0.004,0.015,False,True,replay:81:Milo
82,7,Ivo,ssrm.v35.memory.Ivo,Avatar intent ask_status; Ivo replied as body_status.,0.014,0.004,0.015,False,True,replay:82:Ivo
84,8,Ari,ssrm.v35.memory.Ari,Avatar intent ask_help; Ari replied as help_response.,0.016,0.004,0.02,False,True,replay:84:Ari
86,8,Nia,ssrm.v35.memory.Nia,Avatar intent apologize; Nia replied as recovery.,0.055,-0.025,0.04,False,True,replay:86:Nia
87,8,Milo,ssrm.v35.memory.Milo,Avatar intent protect_object; Milo replied as care_response.,0.05,-0.025,0.045,False,True,replay:87:Milo
89,8,Juno,ssrm.v35.memory.Juno,Avatar intent offer_care; Juno replied as care_response.,0.04,-0.025,0.055,False,True,replay:89:Juno
91,8,Fay,ssrm.v35.memory.Fay,Avatar intent ask_help; Fay replied as help_response.,0.016,0.004,0.02,False,True,replay:91:Fay
93,8,Milo,ssrm.v35.memory.Milo,Avatar intent apologize; Milo replied as recovery.,0.055,-0.025,0.04,False,True,replay:93:Milo
94,8,Ivo,ssrm.v35.memory.Ivo,Avatar intent protect_object; Ivo replied as care_response.,0.05,-0.025,0.045,False,True,replay:94:Ivo
96,9,Fay,ssrm.v35.memory.Fay,Avatar intent offer_care; Fay replied as care_response.,0.04,-0.025,0.055,False,True,replay:96:Fay
97,9,Nia,ssrm.v35.memory.Nia,Avatar intent apologize; Nia replied as recovery.,0.055,-0.025,0.04,False,True,replay:97:Nia
98,9,Milo,ssrm.v35.memory.Milo,Avatar intent protect_object; Milo replied as care_response.,0.05,-0.025,0.045,False,True,replay:98:Milo
99,9,Ivo,ssrm.v35.memory.Ivo,Avatar intent ask_status; Ivo replied as body_status.,0.014,0.004,0.015,False,True,replay:99:Ivo
101,9,Ari,ssrm.v35.memory.Ari,Avatar intent protect_object; Ari replied as care_response.,0.05,-0.025,0.045,False,True,replay:101:Ari
103,9,Nia,ssrm.v35.memory.Nia,Avatar intent offer_care; Nia replied as care_response.,0.04,-0.025,0.055,False,True,replay:103:Nia
105,9,Ivo,ssrm.v35.memory.Ivo,Avatar intent ask_status; Ivo replied as body_status.,0.014,0.004,0.015,False,True,replay:105:Ivo
106,9,Juno,ssrm.v35.memory.Juno,Avatar intent ask_help; Juno replied as help_response.,0.016,0.004,0.02,False,True,replay:106:Juno
108,10,Fay,ssrm.v35.memory.Fay,Avatar intent ask_memory; Fay replied as memory_recall.,0.02,0.004,0.012,True,True,replay:108:Fay
110,10,Milo,ssrm.v35.memory.Milo,Avatar intent ask_risky_action; Milo replied as bounded_refusal.,-0.06,0.035,-0.055,False,True,replay:110:Milo
111,10,Ivo,ssrm.v35.memory.Ivo,Avatar intent ask_status; Ivo replied as body_status.,0.014,0.004,0.015,False,True,replay:111:Ivo
113,10,Ari,ssrm.v35.memory.Ari,Avatar intent ask_risky_action; Ari replied as bounded_refusal.,-0.06,0.035,-0.055,False,True,replay:113:Ari
114,10,Fay,ssrm.v35.memory.Fay,Avatar intent rush_agent; Fay replied as bounded_refusal.,-0.045,0.035,-0.045,False,True,replay:114:Fay
115,10,Nia,ssrm.v35.memory.Nia,Avatar intent ask_memory; Nia replied as memory_recall.,0.02,0.004,0.012,True,True,replay:115:Nia
117,10,Ivo,ssrm.v35.memory.Ivo,Avatar intent ask_status; Ivo replied as body_status.,0.014,0.004,0.015,False,True,replay:117:Ivo
118,10,Juno,ssrm.v35.memory.Juno,Avatar intent rush_agent; Juno replied as bounded_refusal.,-0.045,0.035,-0.045,False,True,replay:118:Juno
120,11,Fay,ssrm.v35.memory.Fay,Avatar intent apologize; Fay replied as recovery.,0.055,-0.025,0.04,False,True,replay:120:Fay
122,11,Milo,ssrm.v35.memory.Milo,Avatar intent ask_help; Milo replied as help_response.,0.016,0.004,0.02,False,True,replay:122:Milo
123,11,Ivo,ssrm.v35.memory.Ivo,Avatar intent ask_status; Ivo replied as body_status.,0.014,0.004,0.015,False,True,replay:123:Ivo
125,11,Ari,ssrm.v35.memory.Ari,Avatar intent ask_help; Ari replied as help_response.,0.016,0.004,0.02,False,True,replay:125:Ari
127,11,Nia,ssrm.v35.memory.Nia,Avatar intent apologize; Nia replied as recovery.,0.055,-0.025,0.04,False,True,replay:127:Nia
129,11,Ivo,ssrm.v35.memory.Ivo,Avatar intent ask_status; Ivo replied as body_status.,0.014,0.004,0.015,False,True,replay:129:Ivo
130,11,Juno,ssrm.v35.memory.Juno,Avatar intent offer_care; Juno replied as care_response.,0.04,-0.025,0.055,False,True,replay:130:Juno
131,11,Ari,ssrm.v35.memory.Ari,Avatar intent protect_object; Ari replied as care_response.,0.05,-0.025,0.045,False,True,replay:131:Ari
132,12,Fay,ssrm.v35.memory.Fay,Avatar intent ask_status; Fay replied as body_status.,0.014,0.004,0.015,False,True,replay:132:Fay
134,12,Milo,ssrm.v35.memory.Milo,Avatar intent rush_agent; Milo replied as bounded_refusal.,-0.045,0.035,-0.045,False,True,replay:134:Milo
135,12,Ivo,ssrm.v35.memory.Ivo,Avatar intent ask_status; Ivo replied as body_status.,0.014,0.004,0.015,False,True,replay:135:Ivo
137,12,Ari,ssrm.v35.memory.Ari,Avatar intent rush_agent; Ari replied as bounded_refusal.,-0.045,0.035,-0.045,False,True,replay:137:Ari
139,12,Nia,ssrm.v35.memory.Nia,Avatar intent ask_status; Nia replied as body_status.,0.014,0.004,0.015,False,True,replay:139:Nia
141,12,Ivo,ssrm.v35.memory.Ivo,Avatar intent ask_status; Ivo replied as body_status.,0.014,0.004,0.015,False,True,replay:141:Ivo
142,12,Juno,ssrm.v35.memory.Juno,Avatar intent ask_memory; Juno replied as memory_recall.,0.02,0.004,0.012,True,True,replay:142:Juno
144,13,Fay,ssrm.v35.memory.Fay,Avatar intent protect_object; Fay replied as care_response.,0.05,-0.025,0.045,False,True,replay:144:Fay
146,13,Milo,ssrm.v35.memory.Milo,Avatar intent offer_care; Milo replied as care_response.,0.04,-0.025,0.055,False,True,replay:146:Milo
147,13,Ivo,ssrm.v35.memory.Ivo,Avatar intent ask_status; Ivo replied as body_status.,0.014,0.004,0.015,False,True,replay:147:Ivo
149,13,Ari,ssrm.v35.memory.Ari,Avatar intent offer_care; Ari replied as care_response.,0.04,-0.025,0.055,False,True,replay:149:Ari
151,13,Nia,ssrm.v35.memory.Nia,Avatar intent protect_object; Nia replied as care_response.,0.05,-0.025,0.045,False,True,replay:151:Nia
153,13,Ivo,ssrm.v35.memory.Ivo,Avatar intent ask_status; Ivo replied as body_status.,0.014,0.004,0.015,True,True,replay:153:Ivo
154,13,Juno,ssrm.v35.memory.Juno,Avatar intent apologize; Juno replied as recovery.,0.055,-0.025,0.04,False,True,replay:154:Juno
156,14,Fay,ssrm.v35.memory.Fay,Avatar intent ask_risky_action; Fay replied as bounded_refusal.,-0.06,0.035,-0.055,False,True,replay:156:Fay
158,14,Milo,ssrm.v35.memory.Milo,Avatar intent ask_memory; Milo replied as memory_recall.,0.02,0.004,0.012,True,True,replay:158:Milo
159,14,Ivo,ssrm.v35.memory.Ivo,Avatar intent ask_status; Ivo replied as body_status.,0.014,0.004,0.015,False,True,replay:159:Ivo
161,14,Ari,ssrm.v35.memory.Ari,Avatar intent ask_memory; Ari replied as memory_recall.,0.02,0.004,0.012,True,True,replay:161:Ari
163,14,Nia,ssrm.v35.memory.Nia,Avatar intent ask_risky_action; Nia replied as bounded_refusal.,-0.06,0.035,-0.055,False,True,replay:163:Nia
165,14,Ivo,ssrm.v35.memory.Ivo,Avatar intent ask_status; Ivo replied as body_status.,0.014,0.004,0.015,False,True,replay:165:Ivo
166,14,Juno,ssrm.v35.memory.Juno,Avatar intent ask_status; Juno replied as body_status.,0.014,0.004,0.015,False,True,replay:166:Juno
168,15,Fay,ssrm.v35.memory.Fay,Avatar intent ask_help; Fay replied as help_response.,0.016,0.004,0.02,False,True,replay:168:Fay
170,15,Milo,ssrm.v35.memory.Milo,Avatar intent apologize; Milo replied as recovery.,0.055,-0.025,0.04,True,True,replay:170:Milo
171,15,Ivo,ssrm.v35.memory.Ivo,Avatar intent ask_status; Ivo replied as body_status.,0.014,0.004,0.015,False,True,replay:171:Ivo
173,15,Ari,ssrm.v35.memory.Ari,Avatar intent apologize; Ari replied as recovery.,0.055,-0.025,0.04,False,True,replay:173:Ari
175,15,Nia,ssrm.v35.memory.Nia,Avatar intent ask_help; Nia replied as help_response.,0.016,0.004,0.02,False,True,replay:175:Nia
177,15,Ivo,ssrm.v35.memory.Ivo,Avatar intent ask_status; Ivo replied as body_status.,0.014,0.004,0.015,False,True,replay:177:Ivo
178,15,Juno,ssrm.v35.memory.Juno,Avatar intent protect_object; Juno replied as care_response.,0.05,-0.025,0.045,False,True,replay:178:Juno
180,16,Fay,ssrm.v35.memory.Fay,Avatar intent rush_agent; Fay replied as bounded_refusal.,-0.045,0.035,-0.045,False,True,replay:180:Fay
182,16,Milo,ssrm.v35.memory.Milo,Avatar intent ask_status; Milo replied as body_status.,0.014,0.004,0.015,False,True,replay:182:Milo
183,16,Ivo,ssrm.v35.memory.Ivo,Avatar intent ask_status; Ivo replied as body_status.,0.014,0.004,0.015,False,True,replay:183:Ivo
185,16,Ari,ssrm.v35.memory.Ari,Avatar intent ask_status; Ari replied as body_status.,0.014,0.004,0.015,False,True,replay:185:Ari
187,16,Nia,ssrm.v35.memory.Nia,Avatar intent rush_agent; Nia replied as bounded_refusal.,-0.045,0.035,-0.045,True,True,replay:187:Nia
189,16,Ivo,ssrm.v35.memory.Ivo,Avatar intent ask_status; Ivo replied as body_status.,0.014,0.004,0.015,False,True,replay:189:Ivo
190,16,Juno,ssrm.v35.memory.Juno,Avatar intent ask_risky_action; Juno replied as bounded_refusal.,-0.06,0.035,-0.055,False,True,replay:190:Juno
192,17,Fay,ssrm.v35.memory.Fay,Avatar intent offer_care; Fay replied as care_response.,0.04,-0.025,0.055,False,True,replay:192:Fay
194,17,Milo,ssrm.v35.memory.Milo,Avatar intent protect_object; Milo replied as care_response.,0.05,-0.025,0.045,False,True,replay:194:Milo
195,17,Ivo,ssrm.v35.memory.Ivo,Avatar intent ask_status; Ivo replied as body_status.,0.014,0.004,0.015,False,True,replay:195:Ivo
196,17,Juno,ssrm.v35.memory.Juno,Avatar intent offer_care; Juno replied as care_response.,0.04,-0.025,0.055,False,True,replay:196:Juno
197,17,Ari,ssrm.v35.memory.Ari,Avatar intent protect_object; Ari replied as care_response.,0.05,-0.025,0.045,False,True,replay:197:Ari
199,17,Nia,ssrm.v35.memory.Nia,Avatar intent offer_care; Nia replied as care_response.,0.04,-0.025,0.055,False,True,replay:199:Nia
201,17,Ivo,ssrm.v35.memory.Ivo,Avatar intent ask_status; Ivo replied as body_status.,0.014,0.004,0.015,False,True,replay:201:Ivo
202,17,Juno,ssrm.v35.memory.Juno,Avatar intent ask_help; Juno replied as help_response.,0.016,0.004,0.02,False,True,replay:202:Juno
204,18,Nia,ssrm.v35.memory.Nia,Avatar intent apologize; Nia replied as recovery.,0.055,-0.025,0.04,True,True,replay:204:Nia
206,18,Ivo,ssrm.v35.memory.Ivo,Avatar intent ask_help; Ivo replied as help_response.,0.016,0.004,0.02,False,True,replay:206:Ivo
207,18,Juno,ssrm.v35.memory.Juno,Avatar intent ask_status; Juno replied as body_status.,0.014,0.004,0.015,False,True,replay:207:Juno
209,18,Fay,ssrm.v35.memory.Fay,Avatar intent ask_help; Fay replied as help_response.,0.016,0.004,0.02,False,True,replay:209:Fay
211,18,Milo,ssrm.v35.memory.Milo,Avatar intent apologize; Milo replied as recovery.,0.055,-0.025,0.04,False,True,replay:211:Milo
212,18,Ivo,ssrm.v35.memory.Ivo,Avatar intent protect_object; Ivo replied as care_response.,0.05,-0.025,0.045,False,True,replay:212:Ivo
213,18,Juno,ssrm.v35.memory.Juno,Avatar intent ask_status; Juno replied as body_status.,0.014,0.004,0.015,False,True,replay:213:Juno
214,18,Ari,ssrm.v35.memory.Ari,Avatar intent apologize; Ari replied as recovery.,0.055,-0.025,0.04,False,True,replay:214:Ari
216,19,Nia,ssrm.v35.memory.Nia,Avatar intent ask_status; Nia replied as body_status.,0.014,0.004,0.015,False,True,replay:216:Nia
217,19,Milo,ssrm.v35.memory.Milo,Avatar intent ask_risky_action; Milo replied as bounded_refusal.,-0.06,0.035,-0.055,False,True,replay:217:Milo
218,19,Ivo,ssrm.v35.memory.Ivo,Avatar intent rush_agent; Ivo replied as bounded_refusal.,-0.045,0.035,-0.045,False,True,replay:218:Ivo
219,19,Juno,ssrm.v35.memory.Juno,Avatar intent ask_status; Juno replied as body_status.,0.014,0.004,0.015,False,True,replay:219:Juno
221,19,Fay,ssrm.v35.memory.Fay,Avatar intent rush_agent; Fay replied as bounded_refusal.,-0.045,0.035,-0.045,True,True,replay:221:Fay
223,19,Milo,ssrm.v35.memory.Milo,Avatar intent ask_status; Milo replied as body_status.,0.014,0.004,0.015,False,True,replay:223:Milo
225,19,Juno,ssrm.v35.memory.Juno,Avatar intent ask_status; Juno replied as body_status.,0.014,0.004,0.015,False,True,replay:225:Juno
226,19,Ari,ssrm.v35.memory.Ari,Avatar intent ask_status; Ari replied as body_status.,0.014,0.004,0.015,False,True,replay:226:Ari
228,20,Nia,ssrm.v35.memory.Nia,Avatar intent protect_object; Nia replied as care_response.,0.05,-0.025,0.045,False,True,replay:228:Nia
230,20,Ivo,ssrm.v35.memory.Ivo,Avatar intent offer_care; Ivo replied as care_response.,0.04,-0.025,0.055,False,True,replay:230:Ivo
231,20,Juno,ssrm.v35.memory.Juno,Avatar intent ask_status; Juno replied as body_status.,0.014,0.004,0.015,False,True,replay:231:Juno
233,20,Fay,ssrm.v35.memory.Fay,Avatar intent offer_care; Fay replied as care_response.,0.04,-0.025,0.055,False,True,replay:233:Fay
234,20,Nia,ssrm.v35.memory.Nia,Avatar intent apologize; Nia replied as recovery.,0.055,-0.025,0.04,False,True,replay:234:Nia
235,20,Milo,ssrm.v35.memory.Milo,Avatar intent protect_object; Milo replied as care_response.,0.05,-0.025,0.045,False,True,replay:235:Milo
237,20,Juno,ssrm.v35.memory.Juno,Avatar intent ask_status; Juno replied as body_status.,0.014,0.004,0.015,False,True,replay:237:Juno
238,20,Ari,ssrm.v35.memory.Ari,Avatar intent protect_object; Ari replied as care_response.,0.05,-0.025,0.045,True,True,replay:238:Ari
240,21,Nia,ssrm.v35.memory.Nia,Avatar intent ask_risky_action; Nia replied as bounded_refusal.,-0.06,0.035,-0.055,False,True,replay:240:Nia
242,21,Ivo,ssrm.v35.memory.Ivo,Avatar intent ask_memory; Ivo replied as memory_recall.,0.02,0.004,0.012,True,True,replay:242:Ivo
243,21,Juno,ssrm.v35.memory.Juno,Avatar intent ask_status; Juno replied as body_status.,0.014,0.004,0.015,False,True,replay:243:Juno
245,21,Fay,ssrm.v35.memory.Fay,Avatar intent ask_memory; Fay replied as memory_recall.,0.02,0.004,0.012,True,True,replay:245:Fay
247,21,Milo,ssrm.v35.memory.Milo,Avatar intent ask_risky_action; Milo replied as bounded_refusal.,-0.06,0.035,-0.055,False,True,replay:247:Milo
249,21,Juno,ssrm.v35.memory.Juno,Avatar intent ask_status; Juno replied as body_status.,0.014,0.004,0.015,False,True,replay:249:Juno
250,21,Ari,ssrm.v35.memory.Ari,Avatar intent ask_risky_action; Ari replied as bounded_refusal.,-0.06,0.035,-0.055,False,True,replay:250:Ari
251,21,Fay,ssrm.v35.memory.Fay,Avatar intent rush_agent; Fay replied as bounded_refusal.,-0.045,0.035,-0.045,False,True,replay:251:Fay
252,22,Nia,ssrm.v35.memory.Nia,Avatar intent ask_help; Nia replied as help_response.,0.016,0.004,0.02,False,True,replay:252:Nia
254,22,Ivo,ssrm.v35.memory.Ivo,Avatar intent apologize; Ivo replied as recovery.,0.055,-0.025,0.04,False,True,replay:254:Ivo
255,22,Juno,ssrm.v35.memory.Juno,Avatar intent ask_status; Juno replied as body_status.,0.014,0.004,0.015,True,True,replay:255:Juno
256,22,Ari,ssrm.v35.memory.Ari,Avatar intent offer_care; Ari replied as care_response.,0.04,-0.025,0.055,False,True,replay:256:Ari
257,22,Fay,ssrm.v35.memory.Fay,Avatar intent apologize; Fay replied as recovery.,0.055,-0.025,0.04,False,True,replay:257:Fay
259,22,Milo,ssrm.v35.memory.Milo,Avatar intent ask_help; Milo replied as help_response.,0.016,0.004,0.02,False,True,replay:259:Milo
261,22,Juno,ssrm.v35.memory.Juno,Avatar intent ask_status; Juno replied as body_status.,0.014,0.004,0.015,False,True,replay:261:Juno
262,22,Ari,ssrm.v35.memory.Ari,Avatar intent ask_help; Ari replied as help_response.,0.016,0.004,0.02,False,True,replay:262:Ari
264,23,Nia,ssrm.v35.memory.Nia,Avatar intent rush_agent; Nia replied as bounded_refusal.,-0.045,0.035,-0.045,False,True,replay:264:Nia
266,23,Ivo,ssrm.v35.memory.Ivo,Avatar intent ask_status; Ivo replied as body_status.,0.014,0.004,0.015,False,True,replay:266:Ivo
267,23,Juno,ssrm.v35.memory.Juno,Avatar intent ask_status; Juno replied as body_status.,0.014,0.004,0.015,False,True,replay:267:Juno
269,23,Fay,ssrm.v35.memory.Fay,Avatar intent ask_status; Fay replied as body_status.,0.014,0.004,0.015,False,True,replay:269:Fay
271,23,Milo,ssrm.v35.memory.Milo,Avatar intent rush_agent; Milo replied as bounded_refusal.,-0.045,0.035,-0.045,False,True,replay:271:Milo
273,23,Juno,ssrm.v35.memory.Juno,Avatar intent ask_status; Juno replied as body_status.,0.014,0.004,0.015,False,True,replay:273:Juno
274,23,Ari,ssrm.v35.memory.Ari,Avatar intent rush_agent; Ari replied as bounded_refusal.,-0.045,0.035,-0.045,False,True,replay:274:Ari
276,24,Nia,ssrm.v35.memory.Nia,Avatar intent offer_care; Nia replied as care_response.,0.04,-0.025,0.055,False,True,replay:276:Nia
278,24,Ivo,ssrm.v35.memory.Ivo,Avatar intent protect_object; Ivo replied as care_response.,0.05,-0.025,0.045,False,True,replay:278:Ivo
279,24,Juno,ssrm.v35.memory.Juno,Avatar intent ask_status; Juno replied as body_status.,0.014,0.004,0.015,False,True,replay:279:Juno
281,24,Fay,ssrm.v35.memory.Fay,Avatar intent protect_object; Fay replied as care_response.,0.05,-0.025,0.045,False,True,replay:281:Fay
283,24,Milo,ssrm.v35.memory.Milo,Avatar intent offer_care; Milo replied as care_response.,0.04,-0.025,0.055,False,True,replay:283:Milo
285,24,Juno,ssrm.v35.memory.Juno,Avatar intent ask_status; Juno replied as body_status.,0.014,0.004,0.015,False,True,replay:285:Juno
286,24,Ari,ssrm.v35.memory.Ari,Avatar intent offer_care; Ari replied as care_response.,0.04,-0.025,0.055,False,True,replay:286:Ari
288,25,Nia,ssrm.v35.memory.Nia,Avatar intent ask_memory; Nia replied as memory_recall.,0.02,0.004,0.012,True,True,replay:288:Nia
290,25,Ivo,ssrm.v35.memory.Ivo,Avatar intent ask_risky_action; Ivo replied as bounded_refusal.,-0.06,0.035,-0.055,False,True,replay:290:Ivo
291,25,Juno,ssrm.v35.memory.Juno,Avatar intent ask_status; Juno replied as body_status.,0.014,0.004,0.015,False,True,replay:291:Juno
293,25,Fay,ssrm.v35.memory.Fay,Avatar intent ask_risky_action; Fay replied as bounded_refusal.,-0.06,0.035,-0.055,False,True,replay:293:Fay
295,25,Milo,ssrm.v35.memory.Milo,Avatar intent ask_memory; Milo replied as memory_recall.,0.02,0.004,0.012,True,True,replay:295:Milo
297,25,Juno,ssrm.v35.memory.Juno,Avatar intent ask_status; Juno replied as body_status.,0.014,0.004,0.015,False,True,replay:297:Juno
298,25,Ari,ssrm.v35.memory.Ari,Avatar intent ask_memory; Ari replied as memory_recall.,0.02,0.004,0.012,True,True,replay:298:Ari
300,26,Nia,ssrm.v35.memory.Nia,Avatar intent apologize; Nia replied as recovery.,0.055,-0.025,0.04,False,True,replay:300:Nia
302,26,Ivo,ssrm.v35.memory.Ivo,Avatar intent ask_help; Ivo replied as help_response.,0.016,0.004,0.02,False,True,replay:302:Ivo
303,26,Juno,ssrm.v35.memory.Juno,Avatar intent ask_status; Juno replied as body_status.,0.014,0.004,0.015,False,True,replay:303:Juno
305,26,Fay,ssrm.v35.memory.Fay,Avatar intent ask_help; Fay replied as help_response.,0.016,0.004,0.02,False,True,replay:305:Fay
